FIPS,Total population,Male,Female,Under 5 years,5 to 9 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),16 years and over,18 years and over,62 years and over,65 years and over,18 years and over!!Male,18 years and over!!Female,65 years and over!!Male,65 years and over!!Female,One race,Two or more races,Exclusively White,Exclusively Black or African American,Margin of Error!!Exclusively Black or African American,Exclusively American Indian and Alaska Native,Exclusively American Indian and Alaska Native!!Cherokee tribal grouping,Exclusively American Indian and Alaska Native!!Chippewa tribal grouping,Exclusively American Indian and Alaska Native!!Navajo tribal grouping,Exclusively American Indian and Alaska Native!!Sioux tribal grouping,Exclusively Asian,Exclusively Asian!!Asian Indian,Exclusively Asian!!Chinese,Exclusively Asian!!Filipino,Exclusively Asian!!Japanese,Exclusively Asian!!Korean,Exclusively Asian!!Vietnamese,Exclusively Asian!!Other Asian,Exclusively Native Hawaiian and Other Pacific Islander,Exclusively Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Exclusively Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Exclusively Native Hawaiian and Other Pacific Islander!!Samoan,Exclusively Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Exclusively Some other race,Interracial White and Black or African American,Interracial White and American Indian and Alaska Native,Interracial White and Asian,Interracial Black or African American and American Indian and Alaska Native,Total White,Total Black or African American,Total American Indian and Alaska Native,Total Asian,Total Native Hawaiian and Other Pacific Islander,Total Some other race,Hispanic or Latino (of any race),Hispanic or Latino (of any race)!!Mexican,Hispanic or Latino (of any race)!!Puerto Rican,Hispanic or Latino (of any race)!!Cuban,Hispanic or Latino (of any race)!!Other Hispanic or Latino,Not Hispanic or Latino,Not Hispanic or Latino!!White alone,Not Hispanic or Latino!!Black or African American alone,Not Hispanic or Latino!!American Indian and Alaska Native alone,Not Hispanic or Latino!!Asian alone,Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino!!Some other race alone,Not Hispanic or Latino!!Two or more races,Not Hispanic or Latino!!Interracial Two races including Some other race,"Not Hispanic or Latino!!Interracial Two races excluding Some other race, and Three or more races",Total housing units
37193,68557,33260,35297,3857,3549,3793,7752,7306,9768,4306,5914,8390,5008,1297,45.4,56324,54513,19222,14695,26345,28168,6358,8337,67155,1402,62850,3042,543,0,0,0,0,0,225,0,0,0,0,0,0,0,197,0,0,0,0,841,0,0,0,0,63862,3948,0,471,0,1437,4637,0,0,0,0,63920,0,0,0,0,0,0,0,0,0,33642
37195,81455,37267,44188,4833,5553,3801,9536,9674,9937,5484,5946,8875,4428,1501,40.7,64386,62772,17391,14804,28845,33927,6264,8540,78406,3049,40059,32253,1871,400,0,0,0,0,787,0,0,0,0,0,0,0,0,0,0,0,0,4907,2037,400,0,57,42744,34729,932,809,0,5080,8793,5353,228,1102,2110,72662,38136,30824,181,787,0,0,2734,142,2592,36316
38015,95273,48205,47068,6378,5802,6768,13718,12187,10777,6880,5373,8440,4056,2661,37.4,75865,73589,18123,15157,36777,36812,6761,8396,93654,1619,86062,2208,494,4210,0,102,0,1935,572,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,87681,2643,4840,1172,0,736,2469,0,0,0,0,92804,84427,2208,4028,572,0,0,1569,20,1549,43159
38017,181516,93155,88361,13153,12726,18882,31822,24471,18395,8250,10868,12327,6066,3206,32.4,143997,140663,27616,21599,71411,69252,9833,11766,177633,3883,155954,12097,534,2075,0,0,0,0,6669,2657,569,378,43,764,531,1727,0,0,0,0,0,838,410,2040,913,0,159837,12721,4329,7831,0,1144,5008,0,0,0,0,176508,152958,12097,1720,6669,0,26,3038,0,3038,83903
38035,70770,37447,33323,4566,3871,10457,11158,7088,7330,3524,3968,5070,2618,1175,30.3,57507,55842,10942,8863,28865,26977,3983,4880,69194,1576,58512,3512,433,1975,0,0,0,0,2235,0,0,0,0,0,0,0,107,0,0,0,0,2853,180,897,372,0,60001,3717,2912,2694,0,2868,3101,0,0,0,0,67669,57547,3458,1777,2235,107,1291,1254,0,1254,33393
38101,67744,36023,31721,4752,4659,7127,12494,8671,6537,3787,3211,4562,2476,1424,31.4,53531,51795,10422,8462,27497,24298,3948,4514,65037,2707,58729,2863,869,1268,0,0,0,0,1224,0,0,0,0,0,0,0,167,0,0,0,0,786,991,774,462,0,61421,3854,2486,1701,0,1258,4259,0,0,0,0,63485,55869,2751,1268,1174,167,0,2256,21,2235,33203
39003,102663,52122,50541,6030,6821,7334,12169,11515,12463,7033,7397,10071,5928,1931,40.0,82411,79580,22086,17930,40077,39503,7934,9996,98849,3814,84580,11915,965,359,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,1145,2833,416,312,0,88280,14969,869,1175,0,1291,3248,0,0,0,0,99415,82751,11915,109,752,0,106,3782,114,3668,45192
39007,97493,49312,48181,5783,5705,5759,11139,10564,13418,6912,7932,10840,5448,2281,43.1,78547,76070,23383,18569,38003,38067,8304,10265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93080,5348,792,0,0,0,4214,0,0,0,0,93279,0,0,0,0,0,0,0,0,0,46198
39009,65818,33319,32499,2511,1890,12430,8099,6331,6472,4132,3508,5271,2263,1103,30.1,57409,56243,10990,8637,27865,28378,3809,4828,63691,2127,59700,1864,653,231,0,0,0,0,1699,0,0,0,0,0,0,0,86,0,0,0,0,111,743,726,380,23,61686,2748,1076,2293,0,0,1279,0,0,0,0,64539,58743,1655,231,1699,86,36,2089,3,2086,26681
39013,67505,34519,32986,3579,3178,3340,8216,7821,8749,5003,5738,8320,3961,2069,45.1,55885,54234,17437,14350,27817,26417,6440,7910,65500,2005,62729,1916,742,107,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,64667,3050,686,710,67,402,679,0,0,0,0,66826,0,0,0,0,0,0,0,0,0,32159
39017,382378,188087,194291,22986,22031,33590,43083,46430,49609,24986,24681,33315,16467,6490,37.3,303215,292377,70748,56272,141672,150705,24939,31333,370519,11859,318592,31642,1985,781,0,0,0,0,13085,3696,3403,1609,127,424,1057,2769,0,0,0,0,0,6419,5264,1702,1790,1029,327923,38565,4221,16381,321,7262,18601,8773,2623,322,6883,363777,307481,31220,488,13085,0,818,10685,395,10290,152725
39023,134585,65014,69571,7874,7259,8035,15750,15238,16994,9114,9281,14885,7223,3849,41.5,108194,104464,31705,25957,49577,54887,11414,14543,129599,4986,117175,11167,1077,126,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,405,3407,518,588,0,122051,14938,961,1487,0,451,4732,2943,362,100,1327,129853,112993,11150,59,726,0,100,4825,0,4825,61307
39025,205466,100815,104651,12098,14831,11654,25733,26111,27457,15181,14448,20034,9755,3187,39.9,162963,157857,41042,32976,76434,81423,14825,18151,200309,5157,194656,2624,607,55,0,0,0,0,2237,0,0,0,0,0,0,0,0,0,0,0,0,737,2003,1195,1189,0,199533,4907,1250,3626,0,1317,4190,0,0,0,0,201276,191327,2624,55,2237,0,479,4554,71,4483,83786
39029,102665,51589,51076,5526,5351,5532,11306,11755,13766,7959,7986,12380,6648,2147,44.4,84414,81793,25566,21175,41367,40426,9721,11454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98993,4661,488,645,0,0,776,0,0,0,0,101889,0,0,0,0,0,0,0,0,0,46848
39035,1243857,593150,650707,71166,65990,78984,176068,142943,154374,88568,89191,125549,68780,31808,40.4,1015678,986030,277520,226137,461888,524142,95041,131096,1199644,44213,778016,363507,3998,3432,0,0,0,0,38700,12878,10771,2130,782,2873,2229,7037,605,0,0,0,0,15384,21397,3021,7510,1970,815544,393663,12607,50439,1867,19243,76732,14366,46370,1499,14497,1167125,728195,358626,1631,37707,350,3317,37299,1162,36137,617923
39041,204826,101021,103805,12725,14776,12153,19556,30910,30176,12675,12394,16937,7736,2905,38.7,156814,150667,34230,27578,73302,77365,12298,15280,197918,6908,176818,6806,861,319,0,0,0,0,12823,7615,2878,0,305,727,665,633,0,0,0,0,0,1152,2740,526,1747,7,182656,9650,852,16216,0,1757,5568,2775,526,125,2142,199258,172904,6605,319,12823,0,151,6456,388,6068,74534
39043,74615,36773,37842,3960,3791,4287,8599,8218,9591,6254,5173,9152,4287,2718,44.8,61565,59471,18744,16157,28685,30786,7197,8960,72756,1859,63801,7328,754,723,0,0,0,0,46,0,0,0,0,0,0,0,25,0,0,0,0,833,0,0,0,0,65305,8707,1399,0,0,1037,3408,0,0,0,0,71207,61978,7167,248,46,25,0,1743,88,1655,37907
39045,155782,77951,77831,9428,9509,8877,18056,20094,22014,10862,9722,14690,7815,2170,39.9,123258,118604,29966,24675,58818,59786,11061,13614,149003,6779,135804,10941,1583,0,0,0,0,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,275,3546,976,1449,229,142354,15161,1650,3432,0,409,3556,0,0,0,0,152226,133358,10555,0,1933,0,0,6380,103,6277,61550
39049,1310300,639445,670855,93026,81636,88600,239951,175239,155347,75079,73678,95467,43894,18180,34.1,1038679,1005656,199858,157541,484438,521218,67010,90531,1255667,54633,857827,298151,5224,3351,0,0,0,0,72084,24749,14253,3366,4791,3264,4289,17372,68,0,0,0,0,24186,23637,6195,9526,3750,905542,333341,17281,85598,2207,27973,74816,35992,12658,1302,24864,1235484,816322,295348,1381,71359,68,3614,47392,1988,45404,559933
39055,94031,46724,47307,5011,5411,5401,8062,9668,12912,7323,7173,11093,6387,2027,44.9,75700,72713,23307,19507,35908,36805,8956,10551,93348,683,91037,1211,350,188,0,0,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,91720,1377,311,881,0,0,1509,0,0,0,0,92522,89637,1211,188,674,0,129,683,0,683,37335
39057,167995,82995,85000,9284,8597,13144,22296,19080,19755,11242,11274,17023,9750,2286,37.9,137609,133104,35219,29059,65097,68007,12975,16084,162116,5879,143377,13007,1077,154,0,0,0,0,4888,822,373,351,212,816,1347,967,0,0,0,0,0,690,2116,1188,1633,51,148433,15582,1503,7124,0,951,4925,2033,683,514,1695,163070,140393,12493,100,4839,0,99,5146,0,5146,70856
39061,816684,394206,422478,52905,49287,53323,125104,96712,98142,57032,51552,71904,36216,16897,36.6,650356,629409,155321,125017,299253,330156,53129,71888,789515,27169,547335,208138,4571,909,0,0,0,0,24334,9280,5567,1449,347,2313,647,4731,1279,0,0,0,0,7520,17251,2774,2461,1317,571230,229033,5947,28999,1586,8052,28177,10904,4033,2062,11178,788507,529988,205378,627,24305,1279,1452,25478,245,25233,380048
39063,75930,37308,38622,4332,4968,4421,10396,9019,9796,5843,4698,7220,3632,1977,39.6,61500,59160,15532,12829,29110,30050,5585,7244,73734,2196,69877,1198,480,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,0,0,71921,2441,872,1528,0,1570,4218,0,0,0,0,71712,67513,973,0,1384,0,0,1842,0,1842,34372
39081,65767,32354,33413,3125,2722,5051,6985,6799,8558,4764,5368,8211,4728,1518,45.2,54805,53282,18221,14457,25525,27757,6384,8073,64748,1019,60032,3163,1019,44,0,0,0,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,61051,3882,197,1351,0,390,999,0,0,0,0,64768,59289,3163,44,1119,0,165,988,0,988,32470
39085,230514,113126,117388,10914,12612,12685,26979,26814,31631,16740,18611,26430,14070,5847,44.2,190883,184304,56833,46347,89112,95192,20226,26121,225230,5284,208276,10504,1268,133,0,0,0,0,2941,0,0,0,0,0,0,0,147,0,0,0,0,3229,2692,748,1307,192,213368,13674,1418,4361,0,3229,10738,0,0,0,0,219776,202229,10387,133,2941,147,0,3939,0,3939,103306
39089,175769,85511,90258,10977,11625,10560,20615,21057,24424,13202,11544,16778,8435,3520,39.8,139166,134960,34838,28733,64847,70113,12717,16016,171663,4106,159316,7207,936,313,0,0,0,0,3682,0,0,0,0,0,0,0,76,0,0,0,0,1069,1460,1181,283,368,162387,9623,1862,4632,0,1148,3495,0,0,0,0,172274,157117,6895,96,3682,76,724,3684,79,3605,71052
39093,309461,152537,156924,17709,18578,20119,33439,37345,41272,21756,22680,33246,16565,7094,42.1,249678,241198,70893,56905,117187,124011,25013,31892,299200,10261,265593,25734,2153,1071,0,0,0,0,3396,0,0,0,0,0,0,0,75,0,0,0,0,3331,5339,982,1714,419,274543,32511,2645,5325,0,4461,31642,4939,23278,91,3334,277819,240752,24306,1071,3396,75,464,7755,191,7564,131931
39095,429899,208451,221448,27037,25855,28063,60107,49641,53205,30527,28415,41432,20316,8461,38.1,341537,331337,86063,70209,157753,173584,30482,39727,405395,24504,306634,80289,3249,1367,0,0,0,0,6707,1399,1331,614,339,660,1302,1062,457,0,0,0,0,9941,12363,1623,2634,339,329578,95614,4218,10002,825,16414,31270,24123,2677,1278,3192,398629,292392,78988,880,6636,457,1878,17398,219,17179,203491
39099,229642,113227,116415,12238,12354,14540,25680,25278,28269,16077,18961,26506,13471,8163,43.3,191068,183498,59908,48140,89220,94278,20915,27225,219958,9684,181135,32943,1949,604,0,0,0,0,2206,0,0,0,0,0,0,0,37,0,0,0,0,3033,6521,497,462,56,190335,40582,1805,3190,0,4410,14677,0,0,0,0,214965,173362,31638,604,2206,0,124,7031,43,6988,111318
39101,65256,34660,30596,3755,4329,4053,8788,7939,8401,4678,4484,6753,2965,1689,41.3,52627,51298,13776,11407,27557,23741,5221,6186,63016,2240,58259,3627,783,239,0,0,0,0,459,0,0,0,0,0,0,0,74,0,0,0,0,358,0,0,0,0,60427,5323,658,498,203,476,1801,0,0,0,0,63455,57491,3172,136,459,74,24,2099,0,2099,27907
39103,179146,89213,89933,9723,10212,9099,19628,22615,25803,14417,11358,18922,10152,3000,41.9,143922,138890,39215,32074,67915,70975,14584,17490,175576,3570,170228,2575,535,104,0,0,0,0,1885,0,0,0,0,0,0,0,0,0,0,0,0,784,1213,752,781,0,173724,3941,1087,2818,0,1377,3823,0,0,0,0,175323,167786,2575,104,1885,0,54,2919,293,2626,73043
39109,106222,52551,53671,6146,7487,5165,12499,12622,13558,7684,7283,11586,7128,1822,42.0,84589,81436,25769,20536,39489,41947,9299,11237,103174,3048,99547,1402,721,341,0,0,0,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,102481,2689,1724,2174,0,0,1845,0,0,0,0,104377,97740,1402,341,1846,0,0,3048,0,3048,44352
39113,532331,257229,275102,32597,31485,34993,72345,61136,65056,37029,34812,53821,28177,13646,39.2,428446,414787,115249,95644,196164,218623,40636,55008,513227,19104,386743,108345,3509,1576,0,0,0,0,12140,3275,3143,1591,483,321,2148,1179,414,0,0,0,0,4009,10278,1712,1950,1973,402503,121914,6149,15602,1098,5298,16459,8651,2719,574,4515,515872,375088,107609,1507,12140,342,1120,18066,646,17420,254821
39119,86183,42143,44040,5265,4753,5280,10324,10047,11601,5432,6730,8667,5098,1424,40.9,69228,66500,18550,15189,32134,34366,6622,8567,82972,3211,78837,3667,792,157,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,81816,6022,634,827,0,0,778,0,0,0,0,85405,78691,3458,157,222,0,89,2788,0,2788,37948
39133,162927,79341,83586,7503,9237,18936,18497,17266,20776,11351,11031,16502,7921,2762,39.1,137833,133323,33688,27185,64028,69295,12228,14957,158803,4124,148176,7006,985,0,0,0,0,0,3330,1216,1001,424,143,36,459,51,45,0,0,0,0,246,0,0,0,0,152300,10048,0,4157,0,377,3138,0,0,0,0,159789,145427,7006,0,3330,0,109,3917,0,3917,69335
39139,121099,60963,60136,7081,6479,6683,15042,14570,15950,9174,7644,12614,7370,3751,41.5,98254,95254,28400,23735,48078,47176,10061,13674,117514,3585,105522,10266,1406,290,0,0,0,0,1033,0,0,0,0,0,0,0,60,0,0,0,0,343,2381,490,62,197,108847,13236,1432,1158,0,367,2397,0,0,0,0,118702,103388,10100,264,1033,60,296,3561,0,3561,54173
39141,76931,40171,36760,4042,4304,4728,9469,9537,11490,5222,5482,7663,5001,692,41.5,63009,60791,16755,13356,32043,28748,5963,7393,74674,2257,69435,4446,740,0,0,0,0,0,512,0,0,0,0,0,0,0,47,0,0,0,0,234,423,737,899,140,71552,5009,877,1411,0,292,1017,0,0,0,0,75914,68895,4202,0,512,47,59,2199,0,2199,32070
39145,75502,37439,38063,4212,4974,4467,9381,9291,9634,5371,5122,7602,4253,1671,40.3,61321,58999,16325,13526,29231,29768,5913,7613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71939,3192,1335,0,0,0,938,0,0,0,0,74564,70446,2440,520,142,0,0,1016,0,1016,34514
39151,371574,180157,191417,20726,22675,22005,43718,43261,47272,28475,25618,40575,21692,9795,42.0,300641,291891,87234,72062,139532,152359,31256,40806,360340,11234,323782,27636,2420,630,0,0,0,0,3951,0,0,0,0,0,0,0,0,0,0,0,0,4341,7123,1662,696,383,334447,36255,3488,4811,0,4837,8011,3992,371,63,3585,363563,319532,27519,630,3920,0,1363,10599,240,10359,166991
39153,541918,263355,278563,29727,30526,33039,71406,64317,70180,39145,39890,56533,27869,13065,41.0,443156,428792,121669,97467,205906,222886,42969,54498,526069,15849,422487,77677,3005,1337,0,0,0,0,20151,7295,2265,622,692,1296,133,7848,0,0,0,0,0,4417,9023,1707,2338,276,436550,88277,3580,24017,0,5588,12149,5376,4674,116,1983,529769,414703,77026,1095,20151,0,1259,15535,932,14603,246191
39155,198627,96599,102028,11057,9776,10719,23088,21694,25541,14966,14814,24720,12163,6266,44.6,162586,157950,51637,43149,75771,82179,18822,24327,194491,4136,176212,16382,953,132,0,0,0,0,1564,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,180313,19347,1183,1564,0,356,3771,0,0,0,0,194856,172997,16301,132,1564,0,0,3862,120,3742,95669
39157,92176,44815,47361,5649,6270,5460,10939,10742,11059,6184,6724,10052,5723,2252,41.0,73525,71117,22610,18027,34443,36674,7836,10191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91421,2492,784,486,0,0,1406,0,0,0,0,90770,0,0,0,0,0,0,0,0,0,40234
39165,232173,117267,114906,13093,12668,12049,27539,31796,33952,18541,12293,20150,8791,4439,39.2,182403,175618,41034,33380,88188,87430,14714,18666,228248,3925,204965,8559,1041,443,0,0,0,0,13920,8830,1880,172,1036,1294,622,86,0,0,0,0,0,361,1152,575,1871,72,208736,9865,1263,15964,0,443,6552,4311,1471,0,770,225621,198915,8457,226,13920,0,178,3925,82,3843,88444
39169,115967,57444,58523,7309,7846,7764,13619,12469,13762,8253,8345,11401,6497,2366,38.9,91122,87875,25288,20264,43085,44790,9188,11076,114329,1638,110011,3167,811,91,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0,0,0,111606,3992,297,848,0,819,2421,0,0,0,0,113546,108363,3167,91,241,0,324,1360,0,1360,46732
39173,130696,64457,66239,7079,7326,15919,15805,14175,14810,7933,8661,11728,5533,2790,35.2,107317,104314,24792,20051,51193,53121,8950,11101,127148,3548,119500,3594,485,293,0,0,0,0,2210,0,0,0,0,0,0,0,45,0,0,0,0,1506,893,1249,811,20,122876,4787,1643,3095,0,1926,7432,5665,308,238,1221,123264,115073,3566,168,2158,45,0,2254,0,2254,54092
40017,144447,70792,73655,10196,10329,8156,21698,20321,17553,8619,8148,11559,4558,2714,35.7,110262,106676,23730,18831,51944,54732,8084,10747,134903,9544,115278,5395,507,5889,0,0,0,0,3883,0,0,0,0,0,0,0,0,0,0,0,0,4458,711,4443,1390,141,123631,6908,11668,5273,0,7034,13486,0,0,0,0,130961,109319,5189,5748,3883,0,24,6798,0,6798,48974
40027,281669,140148,141521,15126,17915,26558,45511,37303,31100,18912,13616,22723,10759,3826,34.3,228067,221058,45186,37308,109480,111578,16839,20469,262788,18881,215544,12952,1473,12872,0,0,0,0,13263,3131,2577,436,544,2052,3751,772,98,0,0,0,0,8059,3792,9306,2474,394,233436,18999,23841,16594,296,8922,25237,20276,1243,94,3624,256432,199877,12715,12241,13058,47,1191,17303,84,17219,116901
40031,120422,62558,57864,8170,7029,11095,19343,14714,13931,6759,7167,8942,4408,1873,33.3,94540,92087,18690,15223,48317,43770,6863,8360,104412,16010,75141,17707,2096,3957,620,0,177,27,2602,349,87,641,187,591,561,186,913,0,0,0,0,4092,4773,5595,1683,819,89538,25253,12308,5257,1405,4775,16101,10797,2991,42,2271,104321,67248,16734,3562,2398,913,0,13466,45,13421,51688
40037,71604,35373,36231,4545,4794,3761,8554,8905,9141,5470,4533,7295,3369,1760,40.2,56524,54542,15310,12424,26582,27960,5555,6869,66473,5131,55778,1429,341,7494,0,0,0,0,465,0,0,0,0,0,0,0,16,0,0,0,0,1291,462,3653,191,260,60597,2502,11631,867,0,1450,3094,0,0,0,0,68510,53787,1406,7471,465,16,393,4972,0,4972,30778
40101,68362,33349,35013,4318,4192,4586,8351,8401,8542,4929,3989,6256,3586,1478,38.4,53667,51722,13656,11320,24831,26891,4956,6364,61431,6931,38846,7212,577,12314,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,2842,880,4971,33,460,45243,8855,17974,250,0,3306,4308,0,0,0,0,64054,37723,7156,12123,196,0,218,6638,269,6369,30967
40109,792582,388210,404372,59318,55747,52443,123640,102291,89612,50416,43551,64312,30063,13902,34.8,608586,589206,133260,108277,283932,305274,47138,61139,744211,48371,538226,118296,4264,24568,0,0,0,0,27276,6273,4268,802,566,2402,8620,4345,711,0,0,0,0,35134,10505,18279,5840,3539,581091,138396,51583,36210,2248,38680,141002,113380,3412,495,23715,651580,439175,116672,22178,27243,559,3030,42723,811,41912,341548
40119,82040,42030,40010,4289,4534,14944,11136,8320,6720,3979,3841,6554,3085,1341,27.8,67411,65832,12461,10980,33764,32068,4839,6141,75938,6102,66152,3212,421,2896,0,0,0,0,3324,0,0,0,0,0,0,0,98,0,0,0,0,256,689,4303,1031,19,72204,3949,7247,4386,0,256,3986,0,0,0,0,78054,62846,3198,2569,3324,98,0,6019,0,6019,36824
40125,72679,34613,38066,4365,4510,4930,9177,8940,9085,4271,5149,7143,2873,1805,37.5,57492,55526,14488,11821,26242,29284,5328,6493,67722,4957,54800,2597,244,9342,1113,0,0,256,432,0,0,0,0,0,0,0,48,0,0,0,0,503,499,3251,234,154,59495,3865,13396,755,209,565,3781,0,0,0,0,68898,52406,2500,8942,432,48,32,4538,62,4476,29998
40131,91984,45795,46189,5321,6056,5649,11283,11593,12046,7100,5652,8932,4481,1574,39.7,73119,70505,18564,14987,34779,35726,6876,8111,84230,7754,68566,1064,143,12531,0,0,0,0,1611,0,0,0,0,0,0,0,147,0,0,0,0,311,443,6071,92,271,76049,2106,19326,1828,0,619,4487,0,0,0,0,87497,65813,1064,11999,1542,147,0,6932,0,6932,38545
40143,648360,316400,331960,46312,43863,40989,95003,83609,76971,40513,37781,55676,26668,10975,35.9,501470,484319,114780,93319,232402,251917,40125,53194,598470,49890,462263,66174,2079,32715,0,0,0,0,21879,3568,2419,728,135,1434,3317,10278,186,0,0,0,0,15253,5495,29370,2157,5577,504709,81431,72117,26143,977,17397,84522,66072,4442,1698,12310,563838,398173,65375,30620,21788,151,1938,45793,1120,44673,284556
40145,80110,39632,40478,4665,5418,4529,9734,10452,10476,5124,5322,8011,4001,959,39.3,62814,60607,16142,12971,29583,31024,6142,6829,73109,7001,59612,2597,425,7317,3671,0,0,107,1357,0,0,0,0,0,0,0,173,0,0,0,0,2053,862,5013,268,384,66194,4025,12896,1625,0,2321,5164,3758,0,132,1274,74946,56853,2597,7205,1357,173,242,6519,0,6519,32881
41003,92101,46488,45613,3807,3424,15363,12549,9316,8535,5530,4963,9072,4359,1412,33.2,79378,77331,17709,14843,38618,38713,6969,7874,87454,4647,77312,1041,442,933,0,0,0,0,6924,432,2785,534,70,1300,732,1071,190,0,0,0,0,1054,753,1768,1332,0,81936,2088,3014,8351,304,1444,7008,5069,92,386,1461,85093,73295,998,402,6924,190,246,3038,60,2978,38442
41005,416075,205716,210359,22468,23908,22078,52054,54875,55735,29762,29014,45498,20725,8426,41.4,337039,326511,90749,74649,159290,167221,33928,40721,398011,18064,362162,3762,934,1903,0,0,0,0,19111,1801,5372,1135,1014,1785,1741,6263,1370,0,0,0,0,9703,2878,4801,5117,0,379525,7767,7736,25765,2755,12459,36855,28110,1454,572,6719,379220,338700,3670,1705,19009,1031,697,14408,164,14244,169238
41017,191996,95592,96404,9591,10442,8768,23689,26001,25872,11658,14932,24256,9738,4754,43.2,156933,152867,49058,38748,75488,77379,18786,19962,186244,5752,179918,752,671,1008,0,0,0,0,2668,0,0,0,0,0,0,0,102,0,0,0,0,1796,186,2710,2156,0,185559,1045,3718,5218,320,2278,15517,0,0,0,0,176479,167270,752,827,2668,0,0,4962,0,4962,91040
41019,110283,54333,55950,5396,5832,4930,11894,11727,12987,8205,8999,16235,9408,2281,47.0,92283,88932,33418,27924,43586,45346,13248,14676,105724,4559,100815,165,194,2149,0,0,0,0,1381,0,0,0,0,0,0,0,3,0,0,0,0,1211,774,1736,502,0,105374,939,4355,2155,427,2062,6651,0,0,0,0,103632,96434,165,1920,1381,3,111,3618,0,3618,50564
41029,219564,106611,112953,11707,12768,13224,27960,24249,26291,14299,16441,29037,13570,6082,42.9,180233,174993,58597,48689,84226,90767,21920,26769,212368,7196,200335,2167,486,2877,0,0,0,0,3567,0,0,0,0,0,0,0,699,0,0,0,0,2723,901,3350,1930,0,207280,3226,6412,5789,818,3529,29042,23013,804,244,4981,190522,176438,2119,2774,3567,699,104,4821,78,4743,96251
41033,87393,43294,44099,4279,4457,2931,10416,8588,10248,6417,7129,13302,7637,1924,47.9,72746,70553,26788,22863,34244,36309,10782,12081,84068,3325,81035,330,333,526,0,0,0,0,1103,0,0,0,0,0,0,0,314,0,0,0,0,760,0,0,0,0,84208,837,2814,1474,613,0,6657,0,0,0,0,80736,75770,330,375,1103,314,0,2844,0,2844,39354
41035,67653,33719,33934,3830,4825,3666,8685,7027,7558,3537,5519,8974,4055,1581,41.8,53848,52667,17303,14610,26145,26522,7045,7565,64460,3193,57992,511,422,3599,0,0,0,0,613,0,0,0,0,0,0,0,39,0,0,0,0,1706,542,1471,353,0,61063,1144,5070,1244,0,2204,9090,0,0,0,0,58563,52359,373,2891,613,39,0,2288,0,2288,33682
41039,379611,186890,192721,18312,18464,35226,48399,47608,42556,23500,26337,45031,21091,7578,39.5,317579,309710,88863,73700,150764,158946,34166,39534,357828,21783,324162,3290,922,3998,0,0,0,0,10779,2320,3148,1292,1406,1015,375,1223,1428,0,0,0,0,14171,4249,7147,4244,0,344197,8188,11893,17561,3668,17528,34712,24208,1332,368,8804,344899,308146,3043,3705,10346,1273,1067,17319,183,17136,163490
41043,127335,62661,64674,7457,7785,7796,17250,15231,15338,9235,7493,14633,6884,3069,39.8,102520,99395,29575,24586,48232,51163,11509,13077,120155,7180,110981,858,263,716,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,6484,415,4147,620,73,117321,1751,4936,2422,694,7649,11838,0,0,0,0,115497,107823,858,706,1116,0,0,4994,191,4803,50891
41047,346868,174987,171881,22766,22009,23452,47437,43378,41615,19345,23209,31067,15840,6568,36.8,270516,260898,68244,53475,130538,130360,24193,29282,329352,17516,272176,5299,1160,3000,0,0,0,0,7366,16,1757,1401,681,590,693,2228,3638,0,0,0,0,37873,1614,7781,2041,65,287609,8368,11201,11175,4234,42502,93731,86181,1049,255,6246,253137,224503,4260,1627,7292,3638,68,11749,1340,10409,127325
