,Date,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential,FIPS
1848,2020-04-05,-45.97415258913566,7.541494127176069,61.63131318358443,-20.746420387473112,-31.0,9.13005104981938,17189
1849,2020-04-11,-44.665673407863444,14.654905558100808,16.916439033243044,-33.790641495596425,-41.0,8.532758383607169,17189
1850,2020-03-29,-44.0,-27.0,23.76677109069567,-57.0,-30.0,8.994061435566481,17191
1851,2020-04-05,-34.0,4.0,-4.282479548072306,-40.0,-30.0,10.521496280966437,17191
1852,2020-04-11,-33.0,4.0,-21.79709389253103,-35.0,-22.0,9.761059524151992,17191
1853,2020-03-29,-41.0,-9.0,-20.89854694626552,-26.0,-33.0,11.115265837409197,17193
1854,2020-04-05,-39.0,4.0,-22.246367365663787,-34.0,-33.0,12.052943427304085,17193
1855,2020-04-11,-36.0,18.0,12.152204821468208,-27.0,-31.0,10.542990902704137,17193
1856,2020-03-29,-8.0,-5.0,-28.588032974845014,-24.488227282928406,-23.0,12.547163296342987,17195
1857,2020-04-05,-24.0,-10.0,1.7129465685541951,-29.77254545907929,-25.0,17.0,17195
1858,2020-04-11,-24.0,-10.0,37.097785192457216,-32.88627272953964,-25.0,16.0,17195
1859,2020-03-29,-39.0,-15.0,-12.019557038491444,-38.0,-26.0,19.0,17197
1860,2020-04-05,-36.0,-7.0,19.574968647550534,-38.0,-26.0,11.0,17197
1861,2020-04-11,-26.0,15.0,30.73055777588915,-31.0,-27.0,9.0,17197
1862,2020-03-29,-33.0,-17.0,-13.527979151266704,-25.552703570707564,-32.0,11.0,17199
1863,2020-04-05,-50.0,-19.0,10.360289679000847,-25.79089201903879,-44.0,15.717260713227942,17199
1864,2020-04-11,-50.0,-19.0,-55.0,-41.642449500718335,-34.0,14.71726071322794,17199
1865,2020-03-29,-48.0,0.0,-23.0,-23.29637511586085,-20.0,18.0,17201
1866,2020-04-05,-19.0,10.0,-31.0,-23.139220657824396,-20.0,9.0,17201
1867,2020-04-11,-19.0,10.0,52.0,-28.947488100332063,-36.0,10.0,17201
1868,2020-03-29,-58.0,0.0,-15.0,-37.27126667353858,-40.0,8.0,17203
1869,2020-04-05,-62.0,-6.0,31.0,-31.89435358811359,-43.0,12.134034352040711,17203
1870,2020-04-11,-62.0,-6.0,6.120887215605132,-29.7646045090081,-26.0,12.134034352040711,17203
1871,2020-03-29,-30.0,-8.0,12.109295331662802,-27.825318928385805,-24.0,12.134034352040711,18001
1872,2020-04-05,-38.0,9.0,-10.275179656600583,-27.29374713088388,-27.0,11.719256997791494,18001
1873,2020-04-11,-38.0,9.0,31.0,-27.2020782874873,-17.0,10.281864908631595,18001
1874,2020-03-29,-23.0,-7.0,49.0,-42.907097777440576,-23.0,11.55747190432219,18003
1875,2020-04-05,-42.0,-7.0,46.0,-33.56967666691956,-16.0,12.776439462593581,18003
1876,2020-04-11,-42.0,-7.0,19.053432725295195,-25.831289444739493,-19.0,13.303652213908695,18003
1877,2020-03-29,-53.0,-24.0,13.44522926740902,-23.593726304025314,-30.0,13.588223470379429,18005
1878,2020-04-05,-45.0,-12.0,5.851762225413013,-31.32772802583491,-28.0,14.0,18005
1879,2020-04-11,-39.0,12.0,-0.8881319959339422,-28.237533511390627,-27.0,15.0,18005
1880,2020-03-29,-54.0,-27.0,34.84629774971718,-31.0,-36.0,15.0,18007
1881,2020-04-05,-48.0,-15.0,33.427528089123705,-29.0,-38.0,3.229320602668506,18007
1882,2020-04-11,-43.0,1.0,5.108888870115877,-28.0,-37.0,3.229320602668506,18007
1883,2020-03-29,-33.0,-15.0,-7.1618248823660196,-24.165872756663305,-32.0,3.229320602668506,18009
1884,2020-04-05,-46.0,-19.0,66.57717633056915,-30.62837881005038,-38.0,18.0,18009
1885,2020-04-11,-40.0,-4.0,44.795275900825224,-36.56677988663592,-34.0,17.0,18009
1886,2020-03-29,-47.0,-30.0,48.355523033498656,-22.40355238412068,-36.0,20.0,18011
1887,2020-04-05,-41.0,-19.0,20.562924400709054,-30.788966911797438,-33.0,14.0,18011
1888,2020-04-11,-38.0,14.0,-15.0,-22.471873817523132,-36.0,12.0,18011
1889,2020-03-29,-61.0,-5.0,4.0,-16.842238223030822,-34.0,15.0,18013
1890,2020-04-05,-32.0,10.0,-4.0,-31.50223769749562,-35.0,17.0,18013
1891,2020-04-11,-32.0,10.0,-9.126935543543963,-32.863997209824674,-29.0,16.0,18013
1892,2020-03-29,-43.0,-25.0,-18.289151597940684,-38.463994855406526,-33.0,18.0,18015
1893,2020-04-05,-37.0,-29.0,-12.937474269236844,-29.622588163825213,-33.0,11.0,18015
1894,2020-04-11,-35.0,-29.0,-0.8804963627385428,-34.64903526553009,-27.0,9.0,18015
1895,2020-03-29,-54.0,-36.0,16.66143521817202,-39.47792426080875,-39.0,11.0,18017
1896,2020-04-05,-47.0,-23.0,15.073413154624651,-30.751310376869593,-40.0,15.0,18017
1897,2020-04-11,-48.0,-12.0,17.844245587048345,-24.003977947575017,-39.0,19.0,18017
1898,2020-03-29,-49.0,-30.0,-1.5108595653347556,-45.01324352749489,-45.0,19.0,18019
1899,2020-04-05,-55.0,-28.0,2.4219471829789057,-37.27573716533974,-46.0,8.0,18019
1900,2020-04-11,-49.0,-10.0,33.091210395673194,-40.4485256693205,-49.0,8.0,18019
1901,2020-03-29,-44.15521108961056,-18.938164725139895,4.744578404494034,-28.0,-42.0,8.0,18021
1902,2020-04-05,-32.35991852931543,-8.256491057288239,18.472770749160563,-25.0,-43.0,12.0,18021
1903,2020-04-11,-29.15163163093121,0.406450110407734,-15.133403193637939,-21.0,-52.0,10.0,18021
1904,2020-03-29,-51.0,-17.0,-25.914088577592963,-16.0,-24.0,13.0,18023
1905,2020-04-05,-53.0,-7.0,-4.689463892698856,-26.0,-24.0,26.0,18023
1906,2020-04-11,-53.0,-7.0,21.411693572494368,-31.0,-17.0,24.0,18023
1907,2020-03-29,-51.0,-28.0,38.876386068247264,-40.0,-39.0,28.0,18025
1908,2020-04-05,-50.0,-24.0,8.605586000761408,-35.0,-39.0,8.984579214532598,18025
1909,2020-04-11,-39.0,-6.0,-15.782209014972814,-31.0,-35.0,8.733999714830274,18025
1910,2020-03-29,-68.0,-4.0,49.73642501954133,-41.68524231441825,-37.0,8.894312268809319,18027
1911,2020-04-05,-70.0,-20.0,31.805863762149077,-34.486068264186315,-42.0,12.960735181689767,18027
1912,2020-04-11,-70.0,-20.0,7.890590772281503,-26.90041297488403,-39.0,11.429145990829257,18027
1913,2020-03-29,-52.0,-14.0,-11.648951711336228,-19.27291055179007,-38.0,9.514659502253624,18029
1914,2020-04-05,-7.0,5.0,64.0865927100013,-21.99954350532418,-38.0,26.0,18029
1915,2020-04-11,-7.0,5.0,-36.0,-29.52882548671253,-30.0,24.0,18029
1916,2020-03-29,-38.0,-17.0,51.0,-44.0,-34.0,27.0,18031
1917,2020-04-05,-31.0,1.0,39.0,-42.0,-35.0,18.379959515351082,18031
1918,2020-04-11,-26.0,-3.0,-45.0,-38.0,-20.0,17.57122667266584,18031
1919,2020-03-29,-48.0,-10.0,-45.0,-28.0,-36.0,19.3425545692664,18033
1920,2020-04-05,-48.0,-8.0,-45.0,-35.0,-39.0,13.540686664361965,18033
1921,2020-04-11,-48.0,4.0,-40.0,-17.0,-36.0,11.700335253989332,18033
1922,2020-03-29,-33.0,-35.0,60.0,-28.071934676386064,-32.0,13.123309113816244,18035
1923,2020-04-05,-30.0,-29.0,20.0,-24.26589515015296,-32.0,18.0,18035
1924,2020-04-11,-30.0,-29.0,-11.276770347794866,-24.889498747179125,-39.0,15.0,18035
1925,2020-03-29,-36.0,-30.0,40.73387152737788,-6.44992383495873,-30.0,19.0,18037
1926,2020-04-05,-33.0,-9.0,21.821977505678102,-16.935725166434473,-25.0,10.0,18037
1927,2020-04-11,-31.0,-9.0,18.071823629636377,-18.899847669917456,-34.0,10.0,18037
1928,2020-03-29,-58.0,-16.0,14.447930011292256,-19.0,-36.0,12.0,18039
1929,2020-04-05,-47.0,-16.0,38.53206834363644,-25.0,-44.0,-1.0,18039
1930,2020-04-11,-47.0,-16.0,13.0,-26.0,-54.0,-1.0,18039
1931,2020-03-29,-40.0,-5.0,121.0,-26.10277966318576,-25.0,-1.0,18041
1932,2020-04-05,-39.0,5.0,76.0,-32.849494358735726,-27.0,19.0,18041
1933,2020-04-11,-38.0,5.0,10.0,-24.59378667921778,-28.0,17.0,18041
1934,2020-03-29,-35.0,-11.0,-12.0,-24.33620544008027,-42.0,17.0,18043
1935,2020-04-05,-46.0,-14.0,23.0,-17.179320831422046,-45.0,15.661102616107982,18043
1936,2020-04-11,-42.0,-14.0,43.543047383140255,-16.712079743405994,-44.0,16.118603947528143,18043
1937,2020-03-29,-45.0,-26.0,46.73784896933167,-38.76991820413976,-43.0,15.787971283662165,18045
1938,2020-04-05,-78.0,-46.0,43.43837157750693,-44.48119887758735,-48.0,8.0,18045
1939,2020-04-11,-53.0,-46.0,13.99568987625736,-40.28871932655242,-44.0,8.0,18045
1940,2020-03-29,-50.0,-18.0,46.88348204478502,-14.0,-34.0,8.0,18047
1941,2020-04-05,-43.0,-5.0,30.053892144378075,-18.0,-37.0,22.0,18047
1942,2020-04-11,-40.0,-5.0,13.09372618629295,-36.0,-37.0,21.0,18047
1943,2020-03-29,-52.0,-28.0,19.615197080724144,-21.0,-36.0,24.0,18049
1944,2020-04-05,-51.0,-24.0,47.51861964773612,-25.0,-38.0,11.0,18049
1945,2020-04-11,-42.0,-7.0,15.734919928626754,-29.0,-33.0,11.0,18049
1946,2020-03-29,-40.0,-19.0,4.351819393316794,-26.26496914843447,-29.0,11.0,18051
1947,2020-04-05,-44.0,-14.0,20.690642285345724,-13.77624047790297,-30.0,22.0,18051
1948,2020-04-11,-47.0,-14.0,14.896016350717455,-16.28387602926168,-49.0,18.0,18051
1949,2020-03-29,-43.0,-35.0,25.56156192167223,-38.0,-35.0,20.0,18053
1950,2020-04-05,-32.0,-21.0,106.8277032427245,-35.0,-36.0,10.0,18053
1951,2020-04-11,-32.0,-5.0,21.315054883915224,-42.0,-40.0,10.0,18053
1952,2020-03-29,-32.0,-21.0,43.25854572055382,-24.465864532665638,-35.0,10.0,18055
1953,2020-04-05,-31.0,-16.0,48.77825201682882,-25.388635900727397,-36.0,21.0,18055
1954,2020-04-11,-27.0,-16.0,64.0,-29.699527736177078,-26.0,23.0,18055
1955,2020-03-29,-39.0,-21.0,60.0,-37.59739956678403,-38.0,23.0,18057
1956,2020-04-05,-45.0,-23.0,101.0,-45.75563646589139,-39.0,10.0,18057
1957,2020-04-11,-40.0,-4.0,26.34347131438206,-40.73410480714107,-38.0,8.0,18057
1958,2020-03-29,-65.0,-10.0,66.48302787614419,-35.0,-36.0,11.0,18059
1959,2020-04-05,-47.0,0.0,66.28034910195163,-45.0,-36.0,6.0,18059
1960,2020-04-11,-47.0,0.0,18.369009112874846,-35.0,-31.0,6.0,18059
1961,2020-03-29,-38.0,-28.0,72.6822057698145,-37.826158512815425,-36.0,6.0,18061
1962,2020-04-05,-38.0,-32.0,68.16874715536328,-40.39188676922435,-34.0,21.0,18061
1963,2020-04-11,-38.0,-32.0,87.47230309027321,-41.11923270035753,-33.0,21.0,18061
1964,2020-03-29,-33.0,-19.0,30.539063524709626,1.0,-31.0,23.0,18063
1965,2020-04-05,-21.0,-10.0,57.221769000247434,-18.0,-17.0,14.2503399184918,18063
1966,2020-04-11,-21.0,-10.0,25.514205267045558,-4.0,-35.0,13.2503399184918,18063
1967,2020-03-29,-35.0,-19.0,104.54136606751916,-28.551628578856786,-29.0,13.56258497962295,18065
1968,2020-04-05,-36.0,-4.0,27.15585398760747,-22.33880767315899,-26.0,9.51446580138402,18065
1969,2020-04-11,-27.0,-4.0,90.12167466464669,-28.01431481812978,-26.0,9.436940241972277,18065
1970,2020-03-29,-46.0,-17.0,41.82023144214232,-19.0,-22.0,10.216358754122313,18067
1971,2020-04-05,-39.0,-1.0,58.193784928752805,-9.0,-28.0,17.445667982615124,18067
1972,2020-04-11,-28.0,8.0,2.172090413290375,-20.0,-24.0,15.7544188444037,18067
1973,2020-03-29,-33.0,-23.0,-4.865927350745491,-22.20262422276325,-29.0,17.286812454449624,18069
1974,2020-04-05,-40.0,-15.0,72.55415254404026,-29.52157453365795,-31.0,11.0,18069
1975,2020-04-11,-40.0,-15.0,16.91131134858071,-27.420262422276323,-29.0,11.0,18069
1976,2020-03-29,-58.0,-31.0,51.774190069938214,-22.81517543220738,-47.0,11.0,18071
1977,2020-04-05,-58.0,-28.0,49.99566760728359,-24.898832946944907,-48.0,17.0,18071
1978,2020-04-11,-51.0,-8.0,1.1813433119108327,-32.550583526527554,-42.0,13.0,18071
1979,2020-03-29,-46.0,9.0,25.464719909331734,-31.649254186758743,-38.0,8.0,18073
1980,2020-04-05,-49.0,9.0,46.989653771001265,-13.440184105781238,-41.0,5.0,18073
1981,2020-04-11,-39.0,33.0,23.785136347335918,-18.47491679547377,-33.0,5.0,18073
1982,2020-03-29,-44.0,-8.0,61.80511346019301,-22.413827164037023,-30.0,5.0,18075
1983,2020-04-05,-41.0,1.0,95.31907162146564,-33.7158450436194,-30.0,13.0,18075
1984,2020-04-11,-40.0,0.0,18.0,-25.01786292320178,-30.0,13.0,18075
1985,2020-03-29,-47.0,-26.0,17.0,-54.0,-39.0,14.0,18077
1986,2020-04-05,-48.0,-26.0,23.0,-54.0,-39.0,24.0,18077
1987,2020-04-11,-36.0,-1.0,-5.99655233734603,-46.0,-34.0,22.0,18077
1988,2020-03-29,-32.0,-19.0,26.122233914567886,-29.0,-31.0,23.0,18079
1989,2020-04-05,-33.0,-7.0,45.89878247265247,-38.0,-28.0,20.0,18079
1990,2020-04-11,-25.0,-1.0,71.28210144399739,-46.0,-31.0,20.0,18079
1991,2020-03-29,-56.0,-36.0,64.21595346757745,-13.0,-47.0,19.0,18081
1992,2020-04-05,-44.0,-22.0,102.1498054911575,-16.0,-44.0,12.0,18081
1993,2020-04-11,-42.0,-3.0,7.591624448139188,-32.0,-41.0,11.0,18081
1994,2020-03-29,-47.0,-29.0,49.25535461461649,-31.191826897674442,-34.0,13.0,18083
1995,2020-04-05,-40.0,-18.0,8.108321308341738,-33.58259107172585,-34.0,21.0,18083
1996,2020-04-11,-33.0,-18.0,19.8355612041196,-31.14564776793146,-27.0,17.0,18083
1997,2020-03-29,-24.0,-55.0,13.620394138550376,-27.815114031772186,-41.0,23.0,18085
1998,2020-04-05,-35.0,-54.0,41.326318126381054,-30.528355141696988,-45.0,14.0,18085
1999,2020-04-11,-26.0,-45.0,-3.2471555087139983,-28.800506893857115,-44.0,10.0,18085
2000,2020-03-29,-44.0,-24.0,10.415435771388495,-12.0,-33.0,11.0,18089
2001,2020-04-05,-29.0,-8.0,58.83536645937217,-15.0,-31.0,21.0,18089
2002,2020-04-11,-24.0,-3.0,17.707775162639408,-24.0,-26.0,18.0,18089
2003,2020-03-29,-40.0,-35.0,44.82159299465703,-36.75132389526985,-22.0,18.0,18093
2004,2020-04-05,-43.0,-20.0,20.283025152439627,-34.01090391660196,-25.0,22.0,18093
2005,2020-04-11,-43.0,-20.0,13.990623085785886,-34.45871936968869,-20.0,21.0,18093
2006,2020-03-29,-37.0,-1.0,20.35842073873272,-19.0,-23.0,25.0,18095
2007,2020-04-05,-42.0,1.0,43.201424601583,-23.0,-31.0,15.0,18095
2008,2020-04-11,-31.0,-7.0,-17.467651297068983,-24.0,-26.0,14.0,18095
2009,2020-03-29,-26.0,-11.0,73.25525933085932,-28.0,-37.0,14.0,18097
2010,2020-04-05,-43.0,-14.0,46.890992916414355,-33.0,-41.0,13.0161467204974,18097
2011,2020-04-11,-43.0,-14.0,38.0,-28.0,-41.0,12.25476491168938,18097
2012,2020-03-29,-51.0,-22.0,59.0,-25.164973384575106,-37.0,13.055989012396951,18099
2013,2020-04-05,-54.0,-20.0,111.0,-25.47283227479574,-38.0,14.0,18099
2014,2020-04-11,-46.0,3.0,27.041939654927337,-29.610036391389087,-37.0,14.0,18099
2015,2020-03-29,-44.0,-15.0,36.040254515085856,-46.0,-31.0,14.0,18101
2016,2020-04-05,-43.0,-5.0,79.16944375955083,-46.0,-30.0,12.0,18101
2017,2020-04-11,-34.0,-5.0,-9.069021895238173,-46.0,-31.0,12.0,18101
2018,2020-03-29,-52.0,-24.0,11.158164892433165,-6.0,-33.0,12.0,18103
2019,2020-04-05,-41.0,-10.0,48.87508536018741,-19.0,-34.0,11.0,18103
2020,2020-04-11,-39.0,-2.0,-13.0,-23.0,-36.0,11.0,18103
2021,2020-03-29,-52.0,-27.0,-13.0,-22.0,-38.0,12.0,18105
2022,2020-04-05,-44.0,-15.0,-13.0,-25.0,-38.0,14.0,18105
2023,2020-04-11,-37.0,4.0,10.5028653171706,-21.0,-35.0,14.0,18105
2024,2020-03-29,-41.0,-23.0,15.697917449857341,-25.555634396044326,-34.0,14.0,18107
2025,2020-04-05,-44.0,-24.0,62.05865086236688,-28.01284961042493,-38.0,23.0,18107
2026,2020-04-11,-32.0,-2.0,32.99800977274385,-29.400952227967192,-32.0,21.0,18107
2027,2020-03-29,-44.0,-12.0,48.9346501246818,-28.856408784924696,-35.0,26.0,18109
2028,2020-04-05,-44.0,-7.0,25.122249311092506,-30.77606647264221,-38.0,13.0,18109
2029,2020-04-11,-32.0,10.0,6.428120851807919,-27.19746965834777,-35.0,12.0,18109
2030,2020-03-29,-52.0,-27.0,62.78674425266567,-21.369652915180822,-38.0,13.0,18111
2031,2020-04-05,-50.0,-22.0,52.83139501472675,-31.559972851351542,-40.0,17.0,18111
2032,2020-04-11,-45.0,-5.0,20.427749601039128,-24.413230503787513,-38.0,17.0,18111
2033,2020-03-29,-48.0,-19.0,4.900145905132379,-24.0,-25.0,19.0,18113
2034,2020-04-05,-39.0,-2.0,27.3149308693955,-32.0,-27.0,10.0,18113
2035,2020-04-11,-31.0,7.0,2.0566363983075355,-26.0,-30.0,9.0,18113
2036,2020-03-29,-40.0,-4.0,60.97577762601163,-36.75730106210637,-36.0,10.0,18115
2037,2020-04-05,-53.0,-8.0,92.94848338314921,-30.447743641562134,-41.0,11.0,18115
2038,2020-04-11,-53.0,-8.0,27.6431517420323,-31.02190305019358,-51.0,11.0,18115
2039,2020-03-29,-43.0,-27.0,36.6111652939719,-33.07399159115303,-39.0,11.0,18117
2040,2020-04-05,-26.0,-9.0,19.4884640856654,-29.18720318370558,-34.0,21.0,18117
2041,2020-04-11,-26.0,-9.0,12.54384929657458,-28.29315833946408,-35.0,18.0,18117
2042,2020-03-29,-53.0,-33.0,85.55014509404499,-25.0,-42.0,17.0,18119
2043,2020-04-05,-55.0,-29.0,2.202483119412275,-25.0,-44.0,12.353716061521444,18119
2044,2020-04-11,-49.0,-12.0,6.541779957613087,-18.0,-40.0,12.798730981400652,18119
2045,2020-03-29,-40.0,-25.0,33.5513774386454,-25.721999877052077,-31.0,13.247023744956667,18121
2046,2020-04-05,-33.0,-7.0,49.69839467744292,-31.76129403809252,-35.0,16.0,18121
2047,2020-04-11,-23.0,-9.0,-5.0,-28.800588199132964,-33.0,16.0,18121
2048,2020-03-29,-39.0,-12.0,-11.0,-27.0,-32.0,16.0,18123
2049,2020-04-05,-41.0,-2.0,0.0,-28.0,-38.0,12.0,18123
2050,2020-04-11,-27.0,8.0,-9.698458055642021,-29.0,-31.0,13.0,18123
2051,2020-03-29,-45.0,-19.2071140096649,16.805856698933656,-49.0,-27.0,12.0,18125
2052,2020-04-05,-18.0,-3.8578262174706133,46.1269685555822,-50.0,-22.0,16.0,18125
2053,2020-04-11,-18.0,5.103307976045095,16.08478487235818,-35.0,-27.0,15.0,18125
2054,2020-03-29,-42.0,-26.0,46.16513008421883,-26.0,-42.0,14.0,18127
2055,2020-04-05,-26.0,1.0,67.79526622466855,-24.0,-34.0,20.0,18127
2056,2020-04-11,-25.0,1.0,-18.0,-19.0,-37.0,18.0,18127
2057,2020-03-29,-41.047408599240775,-20.58025213455527,-5.0,-25.59486406389217,-53.0,19.0,18129
2058,2020-04-05,-48.32077525845189,-17.640817898953827,18.0,-29.992596656345626,-40.0,11.430091790171437,18129
2059,2020-04-11,-45.6280686973362,-13.577238007869955,18.778043346020464,-28.41909573634482,-49.0,10.416455031675248,18129
2060,2020-03-29,-41.0,-19.0,63.772549602584554,-34.60180640554316,-45.0,11.000043450175603,18131
2061,2020-04-05,-48.0,-20.0,68.03759906551977,-36.021186424649756,-50.0,23.0,18131
2062,2020-04-11,-48.0,-20.0,0.9661390744908585,-39.37622657750254,-48.0,21.0,18131
2063,2020-03-29,-30.0,-21.0,-7.169090885757161,-40.0,-29.0,22.0,18133
2064,2020-04-05,-26.0,-7.0,43.78628551090821,-41.0,-33.0,11.867064115365595,18133
2065,2020-04-11,-26.0,-7.0,17.0,-33.0,-27.0,12.2729221977026,18133
2066,2020-03-29,-44.0,-2.0,15.0,-35.0,-37.0,13.801981790077582,18135
2067,2020-04-05,-53.0,10.0,50.0,-19.0,-34.0,16.101320029225413,18135
2068,2020-04-11,-53.0,10.0,-1.1881957256967706,-28.0,-48.0,16.66300892997174,18135
2069,2020-03-29,-59.0,-4.0,85.52927044891705,-30.97205326071274,-45.0,17.427300771803004,18137
2070,2020-04-05,-57.0,85.0,67.40696725089823,-35.03567122477743,-40.0,9.036542374566134,18137
2071,2020-04-11,-57.0,85.0,3.9291089958756173,-28.698716811747666,-41.0,8.944015556766866,18137
2072,2020-03-29,-54.0,-7.0,26.500844879117565,-24.37439785265989,-39.0,8.870246691038329,18139
2073,2020-04-05,-54.0,8.0,74.28570588054342,-27.748639567647736,-42.0,8.307697860832343,18139
2074,2020-04-11,-54.0,8.0,46.80475169711629,-28.450392011550033,-56.0,8.343353732998548,18139
2075,2020-03-29,-54.0,-28.0,48.85239731089071,-32.60231582631877,-34.0,8.379009605164752,18141
2076,2020-04-05,-47.0,-21.0,83.25334015223368,-26.955056890740778,-38.0,15.073240647665303,18141
2077,2020-04-11,-43.0,1.0,39.0,-29.79366739494952,-37.0,16.16143151653689,18141
2078,2020-03-29,-25.0,6.0,35.0,-37.74544405641644,-22.0,16.16143151653689,18143
2079,2020-04-05,-27.0,0.0,35.0,-41.49631813835753,-25.0,14.869138022366899,18143
2080,2020-04-11,-27.0,0.0,-3.2116826054930727,-24.3354924595563,-18.0,15.193052771762273,18143
2081,2020-03-29,-33.0,-23.0,38.66056402656434,-32.21773702598887,-34.0,15.626776743623365,18145
2082,2020-04-05,-7.0,-20.0,15.277361361908902,-34.21949029676114,-36.0,13.0,18145
2083,2020-04-11,-7.0,-20.0,6.028325057843261,-30.65167492282342,-48.0,11.0,18145
2084,2020-03-29,-45.0,-31.0,2.908137757743587,-31.19342806707242,-26.0,12.0,18147
2085,2020-04-05,-41.0,-14.0,13.70724963986054,-33.58393942490309,-33.0,-1.0,18147
2086,2020-04-11,-28.0,-14.0,16.413630597396754,-31.145984856225773,-26.0,-1.0,18147
2087,2020-03-29,-24.0,-14.0,30.52435410309967,-25.422282319562868,-28.0,-1.0,18149
2088,2020-04-05,-26.0,-12.0,45.34186332798217,-20.70202380718848,-20.0,12.479723147465586,18149
2089,2020-04-11,-26.0,-12.0,15.279536834736247,-21.48371499965851,-23.0,11.274366189607832,18149
2090,2020-03-29,-46.0,-18.0,73.58563383748609,-41.34491600586935,-27.0,12.43929671580895,18151
2091,2020-04-05,-51.0,-15.0,51.8369095517958,-39.61533884897061,-33.0,11.0,18151
2092,2020-04-11,-51.0,-15.0,60.443336905632776,-10.094855422628438,-30.0,11.0,18151
2093,2020-03-29,-44.0,-11.0,70.82852722624978,-22.94508938074173,-35.0,11.0,18153
2094,2020-04-05,-39.0,-9.0,98.3674036450821,-27.057046766240347,-38.0,8.0,18153
2095,2020-04-11,-39.0,-9.0,61.69017370040444,-30.343760512568398,-34.0,8.0,18153
2096,2020-03-29,-53.0,-26.0,50.66846838582123,-39.0,-35.0,8.0,18155
2097,2020-04-05,-46.0,-15.0,102.8263698023699,-39.0,-34.0,0.0,18155
2098,2020-04-11,-43.0,-4.0,-0.7555097552240221,-35.0,-39.0,0.0,18155
2099,2020-03-29,-30.0,-8.0,42.526240245570584,-44.13687019140196,-33.0,0.0,18157
2100,2020-04-05,-36.0,1.0,43.17257088696133,-42.414920472492234,-27.0,16.22148477927497,18157
2101,2020-04-11,-26.0,1.0,18.1688682924012,-56.72194971890973,-38.0,14.46095008459378,18157
2102,2020-03-29,-46.0,-18.0,25.17289778463524,-32.20027584352269,-32.0,16.418163403372883,18159
2103,2020-04-05,-49.0,-14.0,8.603185897644153,-37.50616489513143,-35.0,11.0,18159
2104,2020-04-11,-37.0,-4.0,-8.460847299673489,-33.680981486663974,-38.0,9.0,18159
2105,2020-03-29,-45.0,15.0,54.90910862187501,-24.3565834354318,-24.0,11.0,18161
2106,2020-04-05,-44.0,19.0,43.895694986185475,-22.643411870506963,-26.0,3.0,18161
2107,2020-04-11,-44.0,19.0,4.105268014362885,-27.1077497717148,-27.0,3.0,18161
2108,2020-03-29,-50.0,-10.0,26.622771852871303,-13.973290073649023,-25.0,3.0,18163
2109,2020-04-05,-23.0,11.0,76.60617495590252,-25.45751415727936,-21.0,21.0,18163
2110,2020-04-11,-23.0,11.0,20.0,-18.917455513115783,-26.0,18.0,18163
2111,2020-03-29,-49.0,-32.0,120.0,-27.964733738469914,-37.0,21.0,18165
2112,2020-04-05,-40.0,-17.0,160.0,-33.922859613749466,-36.0,16.736047585031628,18165
2113,2020-04-11,-44.0,1.0,32.89895245412099,-27.87903819673416,-36.0,17.289502399179938,18165
2114,2020-03-29,-38.0,-17.0,35.53074178196209,-30.405295958294644,-20.0,19.09200764580055,18167
2115,2020-04-05,-38.0,-5.0,73.3825777729981,-35.89056974178327,-29.0,16.716149965915886,18167
2116,2020-04-11,-38.0,-5.0,49.03709462871257,-35.4254601746405,-24.0,14.54652489993757,18167
2117,2020-03-29,-24.984124006606763,-34.0,28.524457738492334,-37.0,-44.0,14.60197137838379,18169
2118,2020-04-05,-27.088402943840787,-20.0,52.17663877534112,-29.0,-46.0,19.0,18169
2119,2020-04-11,-33.661052666188915,-20.0,44.839057731155165,-24.0,-54.0,20.0,18169
2120,2020-03-29,-57.0,-37.0,62.97825703087933,-9.598003189463707,-41.0,18.0,18171
2121,2020-04-05,-52.0,-28.0,41.60803547071368,-18.550249601317038,-40.0,6.758037852692472,18171
2122,2020-04-11,-46.0,-12.0,18.592099422849458,-28.846755182878525,-43.0,7.016867721459075,18171
2123,2020-03-29,-46.0,-22.0,110.64033057199306,-43.0,-33.0,7.275697590225678,18173
2124,2020-04-05,-35.0,-2.0,32.36915261344332,-47.0,-38.0,8.002445104822524,18173
2125,2020-04-11,-35.0,-2.0,11.190293351676434,-51.0,-34.0,8.71193017690478,18173
2126,2020-03-29,-55.0,-24.38554621181365,74.22912788696172,-34.75706065392934,-39.0,9.066672712945907,18175
2127,2020-04-05,-38.0,-22.265820839157133,45.90392898243734,-42.47434111968349,-37.0,12.0,18175
2128,2020-04-11,-38.0,-17.135024195582776,41.94747971515982,-28.896008411400533,-48.0,11.0,18175
2129,2020-03-29,-41.0,-16.0,24.658871354166514,-27.668596991420618,-29.0,13.0,18177
2130,2020-04-05,-44.0,-17.0,20.01644927571476,-25.567653687594525,-31.0,14.3729122353098,18177
2131,2020-04-11,-49.0,-3.0,-17.0,-20.85478935231829,-34.0,11.96226994695484,18177
2132,2020-03-29,-34.0,4.0,142.0,-29.0,-20.0,11.89806843056462,18179
2133,2020-04-05,-31.0,0.0,104.0,-32.0,-23.0,11.975477788896718,18179
2134,2020-04-11,-31.0,0.0,36.21251901062987,-32.0,-27.0,10.66171607674996,18179
2135,2020-03-29,-47.0,-24.0,32.462450853423874,-14.672293062306546,-36.0,12.021124759730647,18181
