FIPS,01/01/20,01/02/20,01/03/20,01/04/20,01/05/20,01/06/20,01/07/20,01/08/20,01/09/20,01/10/20,01/11/20,01/12/20,01/13/20,01/14/20,01/15/20,01/16/20,01/17/20,01/18/20,01/19/20,01/20/20,01/21/20,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/10/20,04/11/20,04/12/20
6067,304.83870967741933,330.9375,423.3333333333333,269.0,386.55172413793105,214.51612903225808,513.0,261.37931034482756,172.75862068965517,274.48275862068965,148.38709677419354,497.6666666666667,155.16129032258064,151.3793103448276,165.89473684210526,142.0,165.48387096774192,258.4375,273.2258064516129,421.0,258.2758620689655,147.85714285714286,437.1034482758621,309.7142857142857,244.7941176470588,130.3448275862069,182.06896551724137,143.2,230.15625,185.23529411764707,289.6666666666667,643.3333333333334,454.82758620689657,180.0,178.21428571428572,336.4,341.5769230769231,424.6666666666667,336.55172413793105,135.0,166.20689655172413,264.3333333333333,425.48387096774195,317.2,226.42857142857142,441.6666666666667,186.20689655172413,230.66666666666666,222.96296296296296,467.85714285714283,536.3333333333334,362.0,295.17241379310343,157.33333333333334,302.0,190.35714285714286,357.741935483871,489.6296296296296,602.9032258064516,175.0,174.83870967741936,158.0,232.0,341.42857142857144,247.0,139.6,116.7741935483871,185.0,200.68965517241378,219.375,164.48,296.4,208.92857142857142,135.0,120.0,143.2,150.32258064516128,164.13793103448276,260.64516129032256,202.8,319.6774193548387,244.375,168.9655172413793,125.55555555555556,148.06451612903226,201.93548387096774,178.21428571428572,137.66666666666666,140.32258064516128,115.0,124.48275862068965,205.1851851851852,128.125,112.63157894736842
6069,,,,,,,,,,,,,,,19.25,,,,,,,,,,6.5,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,,,,,,,,,,,,,,,16.5,,,,,,,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6073,,,,,,,,,,,,,,,25.285714285714285,,,,,,,,,,13.0,,,,13.285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6077,326.0,369.3333333333333,266.0,378.0,418.6666666666667,283.3333333333333,338.0,317.3333333333333,244.66666666666666,306.9230769230769,298.0,235.0,286.25,241.42857142857142,307.1875,262.0,240.66666666666666,300.6666666666667,258.6666666666667,316.6666666666667,328.0,239.23076923076923,553.6428571428571,,1050.3333333333333,1888.5714285714287,2477.1428571428573,2771.6666666666665,18.0,13.0,311.3333333333333,538.6666666666666,425.0,152.66666666666666,172.14285714285714,334.2857142857143,288.1818181818182,368.57142857142856,357.85714285714283,112.66666666666667,182.14285714285714,460.0,262.0,322.5,265.55555555555554,337.85714285714283,322.85714285714283,198.66666666666666,204.6153846153846,397.6923076923077,465.3333333333333,332.0,255.71428571428572,172.14285714285714,177.9375,355.0,342.6666666666667,445.38461538461536,388.0,242.66666666666666,204.0,210.0,255.83333333333334,319.2307692307692,522.6666666666666,234.28571428571428,171.33333333333334,218.0,247.14285714285714,274.0,188.84615384615384,270.0,267.14285714285717,180.83333333333334,167.33333333333334,192.30769230769232,182.0,264.6666666666667,234.0,202.0,287.3333333333333,255.33333333333334,195.71428571428572,176.66666666666666,256.6666666666667,220.0,240.66666666666666,254.66666666666666,201.33333333333334,226.0,226.66666666666666,,,
6079,171.33333333333334,154.0,150.0,151.33333333333334,149.33333333333334,132.0,153.33333333333334,193.33333333333334,192.0,160.71428571428572,141.33333333333334,166.0,177.33333333333334,191.42857142857142,82.79310344827586,145.33333333333334,315.3333333333333,142.0,134.0,184.66666666666666,249.33333333333334,120.66666666666667,146.75,125.0,111.22727272727273,148.57142857142858,154.28571428571428,201.42857142857142,109.45454545454545,159.52941176470588,178.0,141.33333333333334,187.85714285714286,159.33333333333334,224.28571428571428,217.14285714285714,150.0,192.85714285714286,222.14285714285714,160.66666666666666,150.0,160.0,143.33333333333334,140.76923076923077,183.07692307692307,170.0,191.42857142857142,174.0,179.28571428571428,166.92307692307693,174.0,173.33333333333334,203.57142857142858,160.71428571428572,143.58823529411765,191.33333333333334,152.66666666666666,148.57142857142858,146.0,162.66666666666666,178.0,225.33333333333334,151.57142857142858,167.69230769230768,150.66666666666666,150.71428571428572,122.0,112.0,117.14285714285714,158.0,121.42857142857143,224.66666666666666,128.57142857142858,133.33333333333334,119.33333333333333,108.0,121.33333333333333,182.66666666666666,152.0,130.0,129.33333333333334,110.0,131.42857142857142,133.33333333333334,137.33333333333334,140.0,206.66666666666666,150.0,154.0,170.66666666666666,139.33333333333334,186.0,147.33333333333334,113.33333333333333
6081,456.6666666666667,498.92857142857144,580.3333333333334,350.6666666666667,299.3333333333333,444.3333333333333,496.3333333333333,435.6666666666667,288.0,574.6428571428571,311.0,365.3333333333333,396.3333333333333,347.14285714285717,428.5357142857143,308.6666666666667,511.3333333333333,422.3333333333333,443.6666666666667,556.3333333333334,367.14285714285717,357.3076923076923,513.125,551.4285714285714,384.26666666666665,323.2142857142857,376.6666666666667,337.14285714285717,410.76666666666665,363.7142857142857,599.0,526.0,322.5,350.6666666666667,297.85714285714283,535.0,563.6363636363636,602.5,406.7857142857143,321.3333333333333,433.2142857142857,570.8,715.3333333333334,462.0833333333333,370.7692307692308,488.57142857142856,376.07142857142856,520.3333333333334,462.5925925925926,429.61538461538464,588.0,587.0,433.92857142857144,326.07142857142856,449.23333333333335,596.0,619.3333333333334,648.8461538461538,697.6666666666666,366.3636363636364,356.3333333333333,337.77777777777777,531.4285714285714,538.8461538461538,420.0,336.7857142857143,338.0,386.3333333333333,449.25925925925924,451.85185185185185,409.7083333333333,505.0,348.8888888888889,231.53846153846155,227.66666666666666,255.3846153846154,294.3333333333333,281.3333333333333,298.3333333333333,315.6666666666667,311.6666666666667,315.0,287.14285714285717,291.0,349.6666666666667,323.92857142857144,282.0,311.0,302.3333333333333,302.6666666666667,294.6666666666667,294.0,275.3333333333333,270.5882352941176
6083,,,,,,,,,,,,,,,23.142857142857142,,,,,,,,,,20.142857142857142,,,,23.857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6085,707.9310344827586,370.0,897.1428571428571,563.7931034482758,578.6206896551724,710.0,807.0833333333334,471.37931034482756,310.3448275862069,658.0769230769231,443.7931034482759,578.6206896551724,461.7241379310345,338.14814814814815,604.7407407407408,245.17241379310346,506.8965517241379,725.1724137931035,750.3448275862069,995.1724137931035,394.2857142857143,348.0,774.68,873.8461538461538,488.53333333333336,322.962962962963,689.6,401.85185185185185,465.53333333333336,578.7037037037037,839.3103448275862,960.3448275862069,350.0,506.53846153846155,345.4166666666667,561.4814814814815,832.1052631578947,892.5925925925926,460.0,376.2962962962963,345.6,409.3103448275862,556.551724137931,347.82608695652175,298.8888888888889,608.8888888888889,518.8888888888889,307.58620689655174,542.9629629629629,570.8,654.4827586206897,790.6896551724138,505.18518518518516,308.8888888888889,445.86206896551727,616.8965517241379,632.9629629629629,736.0,753.448275862069,329.1304347826087,311.7241379310345,243.44827586206895,444.3478260869565,646.4,308.69565217391306,251.76470588235293,272.7586206896552,278.2758620689655,450.74074074074076,516.0714285714286,392.09090909090907,538.8888888888889,317.037037037037,261.6,255.86206896551724,319.6,387.9166666666667,312.22222222222223,301.0344827586207,326.8965517241379,282.0689655172414,321.7241379310345,333.2,209.62962962962962,276.2962962962963,283.7931034482759,333.1034482758621,272.0689655172414,241.3793103448276,238.6206896551724,244.82758620689654,251.11111111111111,256.6666666666667,215.55555555555554
6087,468.75,380.0,475.0,250.0,200.0,240.0,187.5,566.6666666666666,187.5,228.57142857142858,218.75,233.33333333333334,220.0,206.66666666666666,179.57894736842104,206.25,212.5,206.25,200.0,253.33333333333334,268.75,221.42857142857142,200.46153846153845,300.0,234.55555555555554,242.85714285714286,314.2857142857143,280.0,305.72222222222223,329.64285714285717,287.5,256.25,257.14285714285717,293.3333333333333,300.0,260.0,316.6666666666667,320.0,286.6666666666667,273.3333333333333,307.14285714285717,256.25,268.75,261.53846153846155,264.2857142857143,313.3333333333333,342.85714285714283,306.6666666666667,313.3333333333333,321.42857142857144,312.5,350.0,320.0,300.0,293.53333333333336,362.5,306.25,307.14285714285717,318.75,300.0,313.3333333333333,413.3333333333333,307.6923076923077,314.2857142857143,300.0,100.0,100.0,113.33333333333333,114.28571428571429,200.0,107.92307692307692,237.5,126.66666666666667,107.6923076923077,100.0,115.38461538461539,113.33333333333333,125.0,137.5,125.0,150.0,120.0,176.92307692307693,150.0,131.25,137.5,200.0,200.0,493.3333333333333,473.3333333333333,206.25,200.0,181.25,144.44444444444446
6089,,,,,,,,,,,,,,,23.666666666666668,,,,,,,,,,16.0,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6093,,,,,,,,,,,,,,,11.5,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6095,,,,,,,,,,,,,,,16.0,,,,,,,,,,4.0,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6097,464.6666666666667,376.6666666666667,433.3333333333333,426.0,338.0,396.6666666666667,496.6666666666667,298.6666666666667,298.0,423.57142857142856,280.0,416.6666666666667,385.3333333333333,270.7142857142857,475.55555555555554,289.3333333333333,378.0,437.3333333333333,530.0,458.0,507.85714285714283,265.38461538461536,367.1666666666667,471.42857142857144,296.73333333333335,233.57142857142858,315.0,300.7142857142857,319.4,344.42857142857144,408.0,423.3333333333333,355.7142857142857,313.3333333333333,264.61538461538464,340.0,398.1818181818182,362.14285714285717,305.7142857142857,152.0,220.71428571428572,242.0,323.3333333333333,290.0,246.92307692307693,340.7142857142857,307.14285714285717,258.6666666666667,301.42857142857144,310.7692307692308,357.3333333333333,443.75,315.7142857142857,338.57142857142856,295.2307692307692,317.3333333333333,333.3333333333333,360.0,372.6666666666667,308.6666666666667,318.6666666666667,236.66666666666666,205.0,243.84615384615384,201.33333333333334,200.0,202.66666666666666,336.0,310.0,257.3333333333333,228.08333333333334,250.66666666666666,258.57142857142856,224.16666666666666,243.33333333333334,315.0,326.0,285.3333333333333,271.3333333333333,342.6666666666667,320.0,312.0,285.0,226.0,287.3333333333333,343.3333333333333,310.6666666666667,304.0,276.6666666666667,271.3333333333333,282.0,257.3333333333333,255.33333333333334,253.33333333333334
6099,366.6666666666667,320.6666666666667,326.0,404.6666666666667,254.66666666666666,291.3333333333333,337.3333333333333,306.6666666666667,248.0,271.53846153846155,332.6666666666667,278.0,391.42857142857144,235.0,346.5625,231.33333333333334,236.0,302.6666666666667,217.33333333333334,284.0,296.6666666666667,206.92307692307693,496.61538461538464,428.57142857142856,284.625,253.07692307692307,284.2857142857143,284.2857142857143,185.6875,262.85714285714283,402.0,706.6666666666666,421.42857142857144,181.33333333333334,216.42857142857142,403.84615384615387,326.3636363636364,397.14285714285717,396.15384615384613,156.42857142857142,183.57142857142858,350.0,308.6666666666667,358.3333333333333,212.30769230769232,445.7142857142857,522.8571428571429,208.66666666666666,198.57142857142858,436.9230769230769,510.0,276.0,222.14285714285714,198.57142857142858,200.6,286.6666666666667,355.3333333333333,365.8333333333333,362.0,226.66666666666666,206.66666666666666,184.0,285.0,290.0,371.3333333333333,181.42857142857142,165.33333333333334,191.33333333333334,206.42857142857142,196.0,171.36363636363637,237.33333333333334,235.71428571428572,181.66666666666666,157.33333333333334,183.84615384615384,182.66666666666666,270.6666666666667,198.66666666666666,221.33333333333334,224.0,271.3333333333333,168.57142857142858,176.66666666666666,196.42857142857142,270.6666666666667,218.66666666666666,230.66666666666666,202.66666666666666,218.66666666666666,161.33333333333334,185.33333333333334,174.66666666666666,170.0
6101,,,,,,,,,,,,,,,10.5,,,,,,,,16.0,,1.0,,,,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
6103,,,,,,,,,,,,,,,7.75,,,,,,,,,,1.5,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6107,,,,,,,,,,,,,,,19.11111111111111,,,,,,,,13.0,,14.8,,,,13.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,
6111,,,,,,,,,,,,,,,22.7,,,,,,,,,,15.4,,,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6113,,,,,,,,,,,,,,,12.666666666666666,,,,,,,,4.0,,0.0,,,,21.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,
6115,,,,,,,,,,,,,,,26.5,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005,,,,,,,,,,,,,,,42.5,,,,,,,,,,30.0,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8007,,,,,,,,,,1.0,,,,,29.333333333333332,,,,,,,2.0,2.25,2.0,28.0,,,,31.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8013,,,,,,,,,,,,,,,38.25,,,,,,,,,,27.0,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8014,,,,,,,,,,,,,,,29.0,,,,,,,,,,39.0,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8029,,,,,,,,,,,,,,,42.5,,,,,,,,2.0,,14.0,,,,33.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
8031,398.4375,284.375,276.5625,256.25,145.3125,172.58064516129033,284.375,362.5,214.0625,290.5660377358491,428.125,282.8125,478.3333333333333,756.6666666666666,295.2096774193548,398.4375,643.75,250.0,570.3125,635.9375,1067.3076923076924,424.56140350877195,205.21818181818182,421.07547169811323,394.4791666666667,286.6666666666667,482.3529411764706,379.59183673469386,312.89285714285717,314.05882352941177,368.62745098039215,276.5625,170.0,150.0,161.8181818181818,371.9298245614035,294.5,203.33333333333334,543.3333333333334,156.25,462.7118644067797,311.6666666666667,504.6875,222.64150943396226,765.4545454545455,210.52631578947367,410.0,361.6666666666667,185.71428571428572,245.0,305.35714285714283,625.0,506.6666666666667,235.0,191.672131147541,168.75,274.5762711864407,208.47457627118644,331.25,448.4375,284.375,279.6875,325.9310344827586,230.35714285714286,153.125,360.0,270.3125,204.6875,178.33333333333334,315.625,182.09259259259258,178.125,208.92857142857142,184.6153846153846,171.875,380.01666666666665,227.41935483870967,418.75,173.4375,178.33333333333334,318.75,257.8125,213.79310344827587,182.8125,243.75,190.625,165.625,145.3125,200.0,227.41935483870967,187.5,204.6875,151.5625,102.5
8041,350.0,187.5,568.75,568.75,131.25,133.33333333333334,331.25,450.0,406.25,220.0,218.75,293.75,320.0,420.0,167.4375,275.0,462.5,275.0,368.75,587.5,700.0,275.0,266.6666666666667,340.46666666666664,251.75,386.6666666666667,493.3333333333333,286.6666666666667,376.0,346.6666666666667,443.75,537.5,340.0,162.5,128.57142857142858,313.3333333333333,407.0,213.33333333333334,373.3333333333333,143.75,160.0,213.33333333333334,287.5,207.14285714285714,442.85714285714283,240.0,353.3333333333333,281.25,193.33333333333334,178.57142857142858,343.75,618.75,493.3333333333333,226.66666666666666,292.85714285714283,106.25,325.0,146.66666666666666,393.75,575.0,206.25,200.0,400.1333333333333,400.0,207.14285714285714,420.0,368.75,231.25,220.0,368.75,331.0,268.75,185.71428571428572,230.76923076923077,100.0,200.2,275.0,406.25,168.75,200.0,287.5,193.75,264.2857142857143,300.0,168.75,131.25,175.0,100.0,162.5,168.75,250.0,225.0,150.0,100.0
8045,,,,,,,,,,,,,,,29.5,,,,,,,,,,6.0,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8059,,,,,,,,,,,,,,,23.666666666666668,,,,,,,,,,27.666666666666668,,,,16.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8067,70.0,63.75,78.0,91.875,76.875,113.57142857142857,115.625,131.25,132.0,108.57142857142857,113.125,145.33333333333334,172.0,204.66666666666666,128.66666666666666,220.0,166.875,166.66666666666666,185.625,210.0,224.66666666666666,218.57142857142858,189.46666666666667,247.14285714285714,237.5,275.3333333333333,310.0,262.6666666666667,245.61111111111111,242.25,275.625,300.625,312.14285714285717,298.6666666666667,302.14285714285717,332.85714285714283,331.8181818181818,301.53846153846155,334.2857142857143,341.25,375.0,372.85714285714283,381.875,373.84615384615387,378.46153846153845,383.3333333333333,447.14285714285717,422.14285714285717,424.6666666666667,427.27272727272725,444.6666666666667,468.6666666666667,465.3333333333333,460.7142857142857,378.4117647058824,452.5,470.0,490.7142857142857,488.125,511.42857142857144,500.0,522.5,573.3333333333334,569.2857142857143,631.1111111111111,,0.0,,,,6.0,,,,,,,,,,,,,164.375,175.71428571428572,175.0,171.25,175.0,177.5,183.75,192.5,250.0,265.625,278.0
8069,250.0,126.66666666666667,331.25,356.25,100.0,100.0,162.5,318.75,143.75,142.85714285714286,200.0,200.0,240.0,233.33333333333334,113.58823529411765,181.25,262.5,137.5,243.75,468.75,360.0,221.42857142857142,150.0,325.0,219.76470588235293,213.33333333333334,266.6666666666667,150.0,266.29411764705884,228.57142857142858,212.5,281.25,193.33333333333334,118.75,135.71428571428572,220.0,408.3333333333333,166.66666666666666,260.0,112.5,240.0,240.0,218.75,146.15384615384616,321.42857142857144,126.66666666666667,246.66666666666666,106.25,193.33333333333334,142.85714285714286,212.5,443.75,346.6666666666667,166.66666666666666,218.1818181818182,146.66666666666666,206.66666666666666,221.42857142857142,268.75,337.5,187.5,162.5,238.46153846153845,271.42857142857144,137.5,326.6666666666667,262.5,268.75,140.0,237.5,241.66666666666666,156.25,128.57142857142858,138.46153846153845,131.25,238.46153846153845,118.75,212.5,150.0,106.25,268.75,268.75,207.14285714285714,200.0,125.0,106.25,112.5,100.0,187.5,126.66666666666667,243.75,168.75,125.0,100.0
8077,,,,,,,,,,,,,,,35.0,,,,,,,,,,20.0,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083,,,,,,,,,,,,,,,41.0,,,,,,,,,,28.5,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8097,,,,,,,,,,,,,,,46.5,,,,,,,,,,39.0,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8103,,,,,,,,,,,,,,,29.5,,,,,,,,5.0,,30.0,,,,23.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
8119,,,,,,,,,,,,,,,36.5,,,,,,,,,,40.0,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8123,381.25,137.5,187.5,312.5,93.75,100.0,162.5,362.5,112.5,114.28571428571429,200.0,168.75,206.66666666666666,246.66666666666666,105.2,225.0,218.75,100.0,231.25,350.0,246.66666666666666,235.71428571428572,100.0,237.5,162.9375,153.33333333333334,153.33333333333334,100.0,218.9375,221.42857142857142,193.75,240.0,,,100.0,253.33333333333334,383.3333333333333,120.0,300.0,100.0,220.0,200.0,162.5,123.07692307692308,350.0,113.33333333333333,220.0,112.5,146.66666666666666,100.0,243.75,350.0,260.0,106.66666666666667,193.33333333333334,100.0,226.66666666666666,164.28571428571428,200.0,293.75,143.75,137.5,176.92307692307693,207.14285714285714,106.25,285.7142857142857,131.25,137.5,114.28571428571429,187.5,166.66666666666666,131.25,100.0,107.6923076923077,100.0,138.46153846153845,100.0,187.5,100.0,100.0,187.5,206.25,185.71428571428572,168.75,168.75,100.0,100.0,100.0,162.5,113.33333333333333,162.5,146.15384615384616,131.25,100.0
9001,174.66666666666666,423.3333333333333,620.0,698.0,141.33333333333334,274.0,302.0,,,1.0,,,,,1.0,,,,,,,1.0,7.75,1.0,,,,,,3.5,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,19.0,,,0.0,,,,,1.0,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,
9003,213.33333333333334,445.3333333333333,605.3333333333334,634.6666666666666,134.0,404.6666666666667,602.0,365.3333333333333,169.33333333333334,514.6153846153846,302.0,199.33333333333334,254.66666666666666,497.14285714285717,233.41666666666666,357.3333333333333,152.0,262.0,394.6666666666667,186.36363636363637,298.6666666666667,804.6153846153846,758.0,698.5714285714286,224.46666666666667,332.14285714285717,339.2857142857143,184.6153846153846,139.93333333333334,229.6,658.0,554.6666666666666,262.14285714285717,460.7142857142857,517.6923076923077,199.0909090909091,243.63636363636363,294.2857142857143,219.28571428571428,238.0,390.0,367.3333333333333,246.0,404.0,155.3846153846154,256.42857142857144,371.42857142857144,356.6666666666667,293.0769230769231,191.53846153846155,182.66666666666666,206.66666666666666,305.0,477.14285714285717,488.625,434.0,316.0,233.84615384615384,219.33333333333334,208.66666666666666,160.66666666666666,397.3333333333333,430.8333333333333,215.0,166.0,294.2857142857143,144.0,368.75,426.0,447.5,187.35714285714286,313.3333333333333,314.2857142857143,203.33333333333334,155.33333333333334,220.0,344.6666666666667,260.6666666666667,209.33333333333334,576.25,158.66666666666666,175.33333333333334,217.14285714285714,184.0,223.33333333333334,300.0,279.3333333333333,327.3333333333333,213.33333333333334,184.66666666666666,194.0,201.33333333333334,147.33333333333334,370.0
